id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,error,before_signed_operator_homogeneous
5128_1,Lac Operon,first,complete,13,13,3,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,13,9,0,True,22,4,5,5,3,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,6,4,0,True,10,5,True,True,9,False,,,
5128_1,Lac Operon,min_degree,complete,13,13,3,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,13,9,0,True,22,4,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,3,1,0,True,4,4,True,True,9,False,,,
5128_1,Lac Operon,min_growth,complete,13,13,3,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,13,9,0,True,22,4,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,3,1,0,True,4,4,True,True,9,False,,,
5128_1,Lac Operon,random,complete,13,13,3,10,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,13,9,0,True,22,4,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,True,3,1,0,True,4,4,True,True,9,False,,,
2423_1,Budding Yeast Cell Cycle 2009,first,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,38,20,0,True,58,6,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,10,5,2,True,17,4,True,True,0,False,,,
2423_1,Budding Yeast Cell Cycle 2009,min_degree,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,38,20,0,True,58,6,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,10,5,2,True,17,4,True,True,0,False,,,
2423_1,Budding Yeast Cell Cycle 2009,min_growth,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,38,20,0,True,58,6,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,10,5,2,True,17,4,True,True,0,False,,,
2423_1,Budding Yeast Cell Cycle 2009,random,complete,18,18,0,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,False,38,20,0,True,58,6,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,10,5,2,True,17,4,True,True,0,False,,,
2394_1,B cell differentiation,first,complete,22,22,5,17,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,26,13,0,True,39,7,8,8,5,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,True,10,8,0,True,18,7,True,True,58,False,,,
2394_1,B cell differentiation,min_degree,complete,22,22,5,17,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,26,13,0,True,39,7,8,8,5,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,True,10,8,0,True,18,7,True,True,58,False,,,
2394_1,B cell differentiation,min_growth,complete,22,22,5,17,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,26,13,0,True,39,7,8,8,5,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,True,10,8,0,True,18,7,True,True,58,False,,,
2394_1,B cell differentiation,random,complete,22,22,5,17,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,26,13,0,True,39,7,8,8,5,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,True,10,8,0,True,18,7,True,True,58,False,,,
2901_1,T cell differentiation,first,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,,
2901_1,T cell differentiation,min_degree,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,,
2901_1,T cell differentiation,min_growth,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,0,True,12,7,True,True,33,False,,,
2901_1,T cell differentiation,random,complete,23,23,4,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,26,8,0,True,34,5,7,7,4,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,6,0,True,13,7,True,True,33,False,,,
2172_1,Cholesterol Regulatory Pathway,first,complete,34,34,0,34,34,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,39,4,0,True,43,3,2,2,0,2,2,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,True,True,2,0,0,False,2,1,True,True,4,True,AND,,
2172_1,Cholesterol Regulatory Pathway,min_degree,complete,34,34,0,34,34,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,39,4,0,True,43,3,2,2,0,2,2,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,True,True,2,0,0,False,2,1,True,True,4,True,AND,,
2172_1,Cholesterol Regulatory Pathway,min_growth,complete,34,34,0,34,34,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,39,4,0,True,43,3,2,2,0,2,2,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,True,True,2,0,0,False,2,1,True,True,4,True,AND,,
2172_1,Cholesterol Regulatory Pathway,random,complete,34,34,0,34,34,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,39,4,0,True,43,3,2,2,0,2,2,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,True,True,2,0,0,False,2,1,True,True,4,True,AND,,
1778_1,FA BRCA pathway,first,complete,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,79,43,0,True,122,9,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,15,11,5,True,31,6,True,True,0,False,,,
1778_1,FA BRCA pathway,min_degree,complete,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,79,43,0,True,122,9,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,15,11,5,True,31,6,True,True,0,False,,,
1778_1,FA BRCA pathway,min_growth,complete,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,79,43,0,True,122,9,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,15,11,5,True,31,6,True,True,0,False,,,
1778_1,FA BRCA pathway,random,complete,28,28,0,28,28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,79,43,0,True,122,9,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,16,13,3,True,32,6,True,True,0,False,,,
2035_1,Cortical Area Development,first,complete,5,5,0,5,5,0,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,5,9,0,True,14,4,1,1,0,1,1,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,True,True,1,0,0,False,1,1,True,True,2,True,AND,,
2035_1,Cortical Area Development,min_degree,complete,5,5,0,5,5,0,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,5,9,0,True,14,4,1,1,0,1,1,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,True,True,1,0,0,False,1,1,True,True,2,True,AND,,
2035_1,Cortical Area Development,min_growth,complete,5,5,0,5,5,0,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,5,9,0,True,14,4,1,1,0,1,1,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,True,True,1,0,0,False,1,1,True,True,2,True,AND,,
2035_1,Cortical Area Development,random,complete,5,5,0,5,5,0,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,5,9,0,True,14,4,1,1,0,1,1,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,True,True,1,0,0,False,1,1,True,True,2,True,AND,,
2084_1,Death Receptor Signaling,first,complete,28,28,3,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,33,12,0,True,45,4,8,8,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,18,8,11,True,37,8,True,True,27,False,,,
2084_1,Death Receptor Signaling,min_degree,complete,28,28,3,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,33,12,0,True,45,4,6,6,3,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,5,4,True,15,6,True,True,27,False,,,
2084_1,Death Receptor Signaling,min_growth,complete,28,28,3,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,33,12,0,True,45,4,6,6,3,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,9,5,4,True,18,6,True,True,27,False,,,
2084_1,Death Receptor Signaling,random,complete,28,28,3,25,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,33,12,0,True,45,4,8,8,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,16,12,3,True,31,8,True,True,27,False,,,
2404_1,Budding Yeast Cell Cycle,first,complete,20,20,4,16,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,20,21,1,True,42,6,7,7,4,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,2,True,14,5,True,True,20,False,,,
2404_1,Budding Yeast Cell Cycle,min_degree,complete,20,20,4,16,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,20,21,1,True,42,6,7,7,4,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,5,2,True,14,5,True,True,20,False,,,
2404_1,Budding Yeast Cell Cycle,min_growth,complete,20,20,4,16,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,20,21,1,True,42,6,7,7,4,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,2,True,14,5,True,True,20,False,,,
2404_1,Budding Yeast Cell Cycle,random,complete,20,20,4,16,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,20,21,1,True,42,6,7,7,4,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,6,6,2,True,14,5,True,True,20,False,,,
2663_1,Wg Pathway of Drosophila Signalling Pathways,first,complete,26,26,14,12,12,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,16,13,0,True,29,7,15,15,14,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,4,0,True,7,7,True,False,257,False,,,
2663_1,Wg Pathway of Drosophila Signalling Pathways,min_degree,complete,26,26,14,12,12,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,16,13,0,True,29,7,15,15,14,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,4,0,True,7,7,True,False,257,False,,,
2663_1,Wg Pathway of Drosophila Signalling Pathways,min_growth,complete,26,26,14,12,12,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,16,13,0,True,29,7,15,15,14,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,4,0,True,7,7,True,False,257,False,,,
2663_1,Wg Pathway of Drosophila Signalling Pathways,random,complete,26,26,14,12,12,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,16,13,0,True,29,7,15,15,14,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,4,0,True,7,7,True,False,257,False,,,
2667_1,VEGF Pathway of Drosophila Signaling Pathway,first,complete,18,18,8,10,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,15,3,0,True,18,4,8,8,8,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,256,True,,,
2667_1,VEGF Pathway of Drosophila Signaling Pathway,min_degree,complete,18,18,8,10,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,15,3,0,True,18,4,8,8,8,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,256,True,,,
2667_1,VEGF Pathway of Drosophila Signaling Pathway,min_growth,complete,18,18,8,10,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,15,3,0,True,18,4,8,8,8,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,256,True,,,
2667_1,VEGF Pathway of Drosophila Signaling Pathway,random,complete,18,18,8,10,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,15,3,0,True,18,4,8,8,8,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,256,True,,,
2668_1,Toll Pathway of Drosophila Signaling Pathway,first,complete,11,11,2,9,9,0,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0,False,True,6,5,0,True,11,2,2,2,2,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,4,True,,,OR
2668_1,Toll Pathway of Drosophila Signaling Pathway,min_degree,complete,11,11,2,9,9,0,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0,False,True,6,5,0,True,11,2,2,2,2,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,4,True,,,OR
2668_1,Toll Pathway of Drosophila Signaling Pathway,min_growth,complete,11,11,2,9,9,0,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0,False,True,6,5,0,True,11,2,2,2,2,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,4,True,,,OR
2668_1,Toll Pathway of Drosophila Signaling Pathway,random,complete,11,11,2,9,9,0,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0,False,True,6,5,0,True,11,2,2,2,2,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,4,True,,,OR
2669_1,Processing of Spz Network from the Drosophila Signaling Pathway,first,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,,
2669_1,Processing of Spz Network from the Drosophila Signaling Pathway,min_degree,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,,
2669_1,Processing of Spz Network from the Drosophila Signaling Pathway,min_growth,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,,
2669_1,Processing of Spz Network from the Drosophila Signaling Pathway,random,complete,24,24,6,18,18,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,27,1,0,True,28,5,6,6,6,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,64,True,,,
2681_1,Cell Cycle Transcription by Coupled CDK and Network Oscillators,first,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,3,3,0,3,3,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,3,False,False,3,6,0,True,9,3,True,True,1,True,AND,,
2681_1,Cell Cycle Transcription by Coupled CDK and Network Oscillators,min_degree,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,,
2681_1,Cell Cycle Transcription by Coupled CDK and Network Oscillators,min_growth,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,,
2681_1,Cell Cycle Transcription by Coupled CDK and Network Oscillators,random,complete,9,9,0,9,9,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,15,4,0,True,19,4,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,True,1,True,,,
2691_1,T-Cell Signaling 2006,first,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,5,5,3,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,7,True,,,
2691_1,T-Cell Signaling 2006,min_degree,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,1,0,True,4,4,True,True,7,True,,,
2691_1,T-Cell Signaling 2006,min_growth,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,4,4,3,1,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,False,False,3,1,0,True,4,4,True,True,7,True,,,
2691_1,T-Cell Signaling 2006,random,complete,40,40,3,37,37,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,47,5,0,True,52,5,5,5,3,2,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,5,4,0,True,9,5,True,True,7,True,,,
2697_1,BT474 Breast Cell Line Long-term ErbB Network,first,complete,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,25,25,4,21,21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,False,False,47,23,0,True,70,6,True,False,257,False,,,
